date,timestamp,timestamp_ms,sleep_stress_value
2026-03-04,2026-03-04 04:39:00,1772599140000,8
2026-03-04,2026-03-04 04:42:00,1772599320000,11
2026-03-04,2026-03-04 04:45:00,1772599500000,12
2026-03-04,2026-03-04 04:48:00,1772599680000,10
2026-03-04,2026-03-04 04:51:00,1772599860000,10
2026-03-04,2026-03-04 04:54:00,1772600040000,12
2026-03-04,2026-03-04 04:57:00,1772600220000,12
2026-03-04,2026-03-04 05:00:00,1772600400000,11
2026-03-04,2026-03-04 05:03:00,1772600580000,11
2026-03-04,2026-03-04 05:06:00,1772600760000,17
2026-03-04,2026-03-04 05:09:00,1772600940000,11
2026-03-04,2026-03-04 05:12:00,1772601120000,14
2026-03-04,2026-03-04 05:15:00,1772601300000,17
2026-03-04,2026-03-04 05:18:00,1772601480000,14
2026-03-04,2026-03-04 05:21:00,1772601660000,16
2026-03-04,2026-03-04 05:24:00,1772601840000,15
2026-03-04,2026-03-04 05:27:00,1772602020000,12
2026-03-04,2026-03-04 05:30:00,1772602200000,13
2026-03-04,2026-03-04 05:33:00,1772602380000,12
2026-03-04,2026-03-04 05:36:00,1772602560000,30
2026-03-04,2026-03-04 05:39:00,1772602740000,31
2026-03-04,2026-03-04 05:42:00,1772602920000,15
2026-03-04,2026-03-04 05:45:00,1772603100000,17
2026-03-04,2026-03-04 05:48:00,1772603280000,17
2026-03-04,2026-03-04 05:51:00,1772603460000,22
2026-03-04,2026-03-04 05:54:00,1772603640000,17
2026-03-04,2026-03-04 05:57:00,1772603820000,11
2026-03-04,2026-03-04 06:00:00,1772604000000,15
2026-03-04,2026-03-04 06:03:00,1772604180000,20
2026-03-04,2026-03-04 06:06:00,1772604360000,15
2026-03-04,2026-03-04 06:09:00,1772604540000,8
2026-03-04,2026-03-04 06:12:00,1772604720000,11
2026-03-04,2026-03-04 06:15:00,1772604900000,8
2026-03-04,2026-03-04 06:18:00,1772605080000,7
2026-03-04,2026-03-04 06:21:00,1772605260000,7
2026-03-04,2026-03-04 06:24:00,1772605440000,5
2026-03-04,2026-03-04 06:27:00,1772605620000,7
2026-03-04,2026-03-04 06:30:00,1772605800000,6
2026-03-04,2026-03-04 06:33:00,1772605980000,6
2026-03-04,2026-03-04 06:36:00,1772606160000,11
2026-03-04,2026-03-04 06:39:00,1772606340000,8
2026-03-04,2026-03-04 06:42:00,1772606520000,9
2026-03-04,2026-03-04 06:45:00,1772606700000,12
2026-03-04,2026-03-04 06:48:00,1772606880000,8
2026-03-04,2026-03-04 06:51:00,1772607060000,7
2026-03-04,2026-03-04 06:54:00,1772607240000,13
2026-03-04,2026-03-04 06:57:00,1772607420000,12
2026-03-04,2026-03-04 07:00:00,1772607600000,8
2026-03-04,2026-03-04 07:03:00,1772607780000,8
2026-03-04,2026-03-04 07:06:00,1772607960000,11
2026-03-05,2026-03-05 01:03:00,1772672580000,7
2026-03-05,2026-03-05 01:06:00,1772672760000,8
2026-03-05,2026-03-05 01:09:00,1772672940000,11
2026-03-05,2026-03-05 01:12:00,1772673120000,13
2026-03-05,2026-03-05 01:15:00,1772673300000,9
2026-03-05,2026-03-05 01:18:00,1772673480000,8
2026-03-05,2026-03-05 01:21:00,1772673660000,10
2026-03-05,2026-03-05 01:24:00,1772673840000,8
2026-03-05,2026-03-05 01:27:00,1772674020000,9
2026-03-05,2026-03-05 01:30:00,1772674200000,10
2026-03-05,2026-03-05 01:33:00,1772674380000,9
2026-03-05,2026-03-05 01:36:00,1772674560000,8
2026-03-05,2026-03-05 01:39:00,1772674740000,13
2026-03-05,2026-03-05 01:42:00,1772674920000,17
2026-03-05,2026-03-05 01:45:00,1772675100000,14
2026-03-05,2026-03-05 01:48:00,1772675280000,19
2026-03-05,2026-03-05 01:51:00,1772675460000,14
2026-03-05,2026-03-05 01:54:00,1772675640000,10
2026-03-05,2026-03-05 01:57:00,1772675820000,10
2026-03-05,2026-03-05 02:00:00,1772676000000,5
2026-03-05,2026-03-05 02:03:00,1772676180000,9
2026-03-05,2026-03-05 02:06:00,1772676360000,13
2026-03-05,2026-03-05 02:09:00,1772676540000,9
2026-03-05,2026-03-05 02:12:00,1772676720000,13
2026-03-05,2026-03-05 02:15:00,1772676900000,16
2026-03-05,2026-03-05 02:18:00,1772677080000,11
2026-03-05,2026-03-05 02:21:00,1772677260000,14
2026-03-05,2026-03-05 02:24:00,1772677440000,17
2026-03-05,2026-03-05 02:27:00,1772677620000,13
2026-03-05,2026-03-05 02:30:00,1772677800000,15
2026-03-05,2026-03-05 02:33:00,1772677980000,15
2026-03-05,2026-03-05 02:36:00,1772678160000,18
2026-03-05,2026-03-05 02:39:00,1772678340000,19
2026-03-05,2026-03-05 02:42:00,1772678520000,20
2026-03-05,2026-03-05 02:45:00,1772678700000,24
2026-03-05,2026-03-05 02:48:00,1772678880000,13
2026-03-05,2026-03-05 02:51:00,1772679060000,13
2026-03-05,2026-03-05 02:54:00,1772679240000,3
2026-03-05,2026-03-05 02:57:00,1772679420000,3
2026-03-05,2026-03-05 03:00:00,1772679600000,3
2026-03-05,2026-03-05 03:03:00,1772679780000,5
2026-03-05,2026-03-05 03:06:00,1772679960000,5
2026-03-05,2026-03-05 03:09:00,1772680140000,5
2026-03-05,2026-03-05 03:12:00,1772680320000,6
2026-03-05,2026-03-05 03:15:00,1772680500000,5
2026-03-05,2026-03-05 03:18:00,1772680680000,20
2026-03-05,2026-03-05 03:21:00,1772680860000,23
2026-03-05,2026-03-05 03:24:00,1772681040000,24
2026-03-05,2026-03-05 03:27:00,1772681220000,15
2026-03-05,2026-03-05 03:30:00,1772681400000,5
2026-03-05,2026-03-05 03:33:00,1772681580000,5
2026-03-05,2026-03-05 03:36:00,1772681760000,5
2026-03-05,2026-03-05 03:39:00,1772681940000,4
2026-03-05,2026-03-05 03:42:00,1772682120000,6
2026-03-05,2026-03-05 03:45:00,1772682300000,8
2026-03-05,2026-03-05 03:48:00,1772682480000,12
2026-03-05,2026-03-05 03:51:00,1772682660000,6
2026-03-05,2026-03-05 03:54:00,1772682840000,4
2026-03-05,2026-03-05 03:57:00,1772683020000,3
2026-03-05,2026-03-05 04:00:00,1772683200000,5
2026-03-05,2026-03-05 04:03:00,1772683380000,4
2026-03-05,2026-03-05 04:06:00,1772683560000,7
2026-03-05,2026-03-05 04:09:00,1772683740000,6
2026-03-05,2026-03-05 04:12:00,1772683920000,4
2026-03-05,2026-03-05 04:15:00,1772684100000,11
2026-03-05,2026-03-05 04:18:00,1772684280000,2
2026-03-05,2026-03-05 04:21:00,1772684460000,2
2026-03-05,2026-03-05 04:24:00,1772684640000,3
2026-03-05,2026-03-05 04:27:00,1772684820000,13
2026-03-05,2026-03-05 04:30:00,1772685000000,6
2026-03-05,2026-03-05 04:33:00,1772685180000,8
2026-03-05,2026-03-05 04:36:00,1772685360000,12
2026-03-05,2026-03-05 04:39:00,1772685540000,12
2026-03-05,2026-03-05 04:42:00,1772685720000,15
2026-03-05,2026-03-05 04:45:00,1772685900000,15
2026-03-05,2026-03-05 04:48:00,1772686080000,13
2026-03-05,2026-03-05 04:51:00,1772686260000,11
2026-03-05,2026-03-05 04:54:00,1772686440000,11
2026-03-05,2026-03-05 04:57:00,1772686620000,13
2026-03-05,2026-03-05 05:00:00,1772686800000,6
2026-03-05,2026-03-05 05:03:00,1772686980000,9
2026-03-05,2026-03-05 05:06:00,1772687160000,12
2026-03-05,2026-03-05 05:09:00,1772687340000,10
2026-03-05,2026-03-05 05:12:00,1772687520000,8
2026-03-05,2026-03-05 05:15:00,1772687700000,9
2026-03-05,2026-03-05 05:18:00,1772687880000,8
2026-03-05,2026-03-05 05:21:00,1772688060000,12
2026-03-05,2026-03-05 05:24:00,1772688240000,10
2026-03-05,2026-03-05 05:27:00,1772688420000,12
2026-03-05,2026-03-05 05:30:00,1772688600000,14
2026-03-05,2026-03-05 05:33:00,1772688780000,8
2026-03-05,2026-03-05 05:36:00,1772688960000,9
2026-03-05,2026-03-05 05:39:00,1772689140000,9
2026-03-05,2026-03-05 05:42:00,1772689320000,17
2026-03-05,2026-03-05 05:45:00,1772689500000,11
2026-03-05,2026-03-05 05:48:00,1772689680000,9
2026-03-05,2026-03-05 05:51:00,1772689860000,12
2026-03-05,2026-03-05 05:54:00,1772690040000,11
2026-03-05,2026-03-05 05:57:00,1772690220000,10
2026-03-05,2026-03-05 06:00:00,1772690400000,14
2026-03-05,2026-03-05 06:03:00,1772690580000,13
2026-03-05,2026-03-05 06:06:00,1772690760000,15
2026-03-05,2026-03-05 06:09:00,1772690940000,10
2026-03-05,2026-03-05 06:12:00,1772691120000,9
2026-03-05,2026-03-05 06:15:00,1772691300000,7
2026-03-05,2026-03-05 06:18:00,1772691480000,13
2026-03-05,2026-03-05 06:21:00,1772691660000,15
2026-03-05,2026-03-05 06:24:00,1772691840000,18
2026-03-05,2026-03-05 06:27:00,1772692020000,13
2026-03-05,2026-03-05 06:30:00,1772692200000,13
2026-03-05,2026-03-05 06:33:00,1772692380000,11
2026-03-05,2026-03-05 06:36:00,1772692560000,22
2026-03-05,2026-03-05 06:39:00,1772692740000,28
2026-03-05,2026-03-05 06:42:00,1772692920000,18
2026-03-05,2026-03-05 06:45:00,1772693100000,20
2026-03-05,2026-03-05 06:48:00,1772693280000,20
2026-03-05,2026-03-05 06:51:00,1772693460000,18
2026-03-05,2026-03-05 06:54:00,1772693640000,15
2026-03-05,2026-03-05 06:57:00,1772693820000,8
2026-03-05,2026-03-05 07:00:00,1772694000000,7
2026-03-05,2026-03-05 07:03:00,1772694180000,8
2026-03-05,2026-03-05 07:06:00,1772694360000,7
2026-03-05,2026-03-05 07:09:00,1772694540000,8
2026-03-05,2026-03-05 07:12:00,1772694720000,7
2026-03-05,2026-03-05 07:15:00,1772694900000,7
2026-03-05,2026-03-05 07:18:00,1772695080000,10
2026-03-06,2026-03-06 00:18:00,1772756280000,5
2026-03-06,2026-03-06 00:21:00,1772756460000,4
2026-03-06,2026-03-06 00:24:00,1772756640000,5
2026-03-06,2026-03-06 00:27:00,1772756820000,8
2026-03-06,2026-03-06 00:30:00,1772757000000,7
2026-03-06,2026-03-06 00:33:00,1772757180000,7
2026-03-06,2026-03-06 00:36:00,1772757360000,6
2026-03-06,2026-03-06 00:39:00,1772757540000,6
2026-03-06,2026-03-06 00:42:00,1772757720000,7
2026-03-06,2026-03-06 00:45:00,1772757900000,10
2026-03-06,2026-03-06 00:48:00,1772758080000,15
2026-03-06,2026-03-06 00:51:00,1772758260000,4
2026-03-06,2026-03-06 00:54:00,1772758440000,10
2026-03-06,2026-03-06 00:57:00,1772758620000,3
2026-03-06,2026-03-06 01:00:00,1772758800000,5
2026-03-06,2026-03-06 01:03:00,1772758980000,9
2026-03-06,2026-03-06 01:06:00,1772759160000,5
2026-03-06,2026-03-06 01:09:00,1772759340000,9
2026-03-06,2026-03-06 01:12:00,1772759520000,19
2026-03-06,2026-03-06 01:15:00,1772759700000,10
2026-03-06,2026-03-06 01:18:00,1772759880000,14
2026-03-06,2026-03-06 01:21:00,1772760060000,15
2026-03-06,2026-03-06 01:24:00,1772760240000,22
2026-03-06,2026-03-06 01:27:00,1772760420000,13
2026-03-06,2026-03-06 01:30:00,1772760600000,13
2026-03-06,2026-03-06 01:33:00,1772760780000,12
2026-03-06,2026-03-06 01:36:00,1772760960000,12
2026-03-06,2026-03-06 01:39:00,1772761140000,12
2026-03-06,2026-03-06 01:42:00,1772761320000,14
2026-03-06,2026-03-06 01:45:00,1772761500000,15
2026-03-06,2026-03-06 01:48:00,1772761680000,14
2026-03-06,2026-03-06 01:51:00,1772761860000,16
2026-03-06,2026-03-06 01:54:00,1772762040000,23
2026-03-06,2026-03-06 01:57:00,1772762220000,14
2026-03-06,2026-03-06 02:00:00,1772762400000,15
2026-03-06,2026-03-06 02:03:00,1772762580000,8
2026-03-06,2026-03-06 02:06:00,1772762760000,10
2026-03-06,2026-03-06 02:09:00,1772762940000,4
2026-03-06,2026-03-06 02:12:00,1772763120000,13
2026-03-06,2026-03-06 02:15:00,1772763300000,10
2026-03-06,2026-03-06 02:18:00,1772763480000,8
2026-03-06,2026-03-06 02:21:00,1772763660000,8
2026-03-06,2026-03-06 02:24:00,1772763840000,6
2026-03-06,2026-03-06 02:27:00,1772764020000,5
2026-03-06,2026-03-06 02:30:00,1772764200000,14
2026-03-06,2026-03-06 02:33:00,1772764380000,13
2026-03-06,2026-03-06 02:36:00,1772764560000,15
2026-03-06,2026-03-06 02:39:00,1772764740000,13
2026-03-06,2026-03-06 02:42:00,1772764920000,16
2026-03-06,2026-03-06 02:45:00,1772765100000,12
2026-03-06,2026-03-06 02:48:00,1772765280000,17
2026-03-06,2026-03-06 02:51:00,1772765460000,9
2026-03-06,2026-03-06 02:54:00,1772765640000,8
2026-03-06,2026-03-06 02:57:00,1772765820000,10
2026-03-06,2026-03-06 03:00:00,1772766000000,10
2026-03-06,2026-03-06 03:03:00,1772766180000,11
2026-03-06,2026-03-06 03:06:00,1772766360000,12
2026-03-06,2026-03-06 03:09:00,1772766540000,10
2026-03-06,2026-03-06 03:12:00,1772766720000,16
2026-03-06,2026-03-06 03:15:00,1772766900000,21
2026-03-06,2026-03-06 03:18:00,1772767080000,15
2026-03-06,2026-03-06 03:21:00,1772767260000,6
2026-03-06,2026-03-06 03:24:00,1772767440000,11
2026-03-06,2026-03-06 03:27:00,1772767620000,23
2026-03-06,2026-03-06 03:30:00,1772767800000,7
2026-03-06,2026-03-06 03:33:00,1772767980000,6
2026-03-06,2026-03-06 03:36:00,1772768160000,6
2026-03-06,2026-03-06 03:39:00,1772768340000,6
2026-03-06,2026-03-06 03:42:00,1772768520000,6
2026-03-06,2026-03-06 03:45:00,1772768700000,7
2026-03-06,2026-03-06 03:48:00,1772768880000,8
2026-03-06,2026-03-06 03:51:00,1772769060000,9
2026-03-06,2026-03-06 03:54:00,1772769240000,11
2026-03-06,2026-03-06 03:57:00,1772769420000,13
2026-03-06,2026-03-06 04:00:00,1772769600000,6
2026-03-06,2026-03-06 04:03:00,1772769780000,10
2026-03-06,2026-03-06 04:06:00,1772769960000,13
2026-03-06,2026-03-06 04:09:00,1772770140000,17
2026-03-06,2026-03-06 04:12:00,1772770320000,10
2026-03-06,2026-03-06 04:15:00,1772770500000,15
2026-03-06,2026-03-06 04:18:00,1772770680000,14
2026-03-06,2026-03-06 04:21:00,1772770860000,17
2026-03-06,2026-03-06 04:24:00,1772771040000,15
2026-03-06,2026-03-06 04:27:00,1772771220000,12
2026-03-06,2026-03-06 04:30:00,1772771400000,10
2026-03-06,2026-03-06 04:33:00,1772771580000,14
2026-03-06,2026-03-06 04:36:00,1772771760000,13
2026-03-06,2026-03-06 04:39:00,1772771940000,17
2026-03-06,2026-03-06 04:42:00,1772772120000,12
2026-03-06,2026-03-06 04:45:00,1772772300000,11
2026-03-06,2026-03-06 04:48:00,1772772480000,13
2026-03-06,2026-03-06 04:51:00,1772772660000,18
2026-03-06,2026-03-06 04:54:00,1772772840000,12
2026-03-06,2026-03-06 04:57:00,1772773020000,11
2026-03-06,2026-03-06 05:00:00,1772773200000,8
2026-03-06,2026-03-06 05:03:00,1772773380000,9
2026-03-06,2026-03-06 05:06:00,1772773560000,8
2026-03-06,2026-03-06 05:09:00,1772773740000,16
2026-03-06,2026-03-06 05:12:00,1772773920000,21
2026-03-06,2026-03-06 05:15:00,1772774100000,16
2026-03-06,2026-03-06 05:18:00,1772774280000,8
2026-03-06,2026-03-06 05:21:00,1772774460000,4
2026-03-06,2026-03-06 05:24:00,1772774640000,3
2026-03-06,2026-03-06 05:27:00,1772774820000,4
2026-03-06,2026-03-06 05:30:00,1772775000000,5
2026-03-06,2026-03-06 05:33:00,1772775180000,3
2026-03-06,2026-03-06 05:36:00,1772775360000,5
2026-03-06,2026-03-06 05:39:00,1772775540000,4
2026-03-06,2026-03-06 05:42:00,1772775720000,8
2026-03-06,2026-03-06 05:45:00,1772775900000,16
2026-03-06,2026-03-06 05:48:00,1772776080000,15
2026-03-06,2026-03-06 05:51:00,1772776260000,24
2026-03-06,2026-03-06 05:54:00,1772776440000,15
2026-03-06,2026-03-06 05:57:00,1772776620000,15
2026-03-06,2026-03-06 06:00:00,1772776800000,13
2026-03-06,2026-03-06 06:03:00,1772776980000,15
2026-03-06,2026-03-06 06:06:00,1772777160000,10
2026-03-06,2026-03-06 06:09:00,1772777340000,10
2026-03-06,2026-03-06 06:12:00,1772777520000,9
2026-03-06,2026-03-06 06:15:00,1772777700000,8
2026-03-06,2026-03-06 06:18:00,1772777880000,12
2026-03-06,2026-03-06 06:21:00,1772778060000,10
2026-03-06,2026-03-06 06:24:00,1772778240000,11
2026-03-06,2026-03-06 06:27:00,1772778420000,13
2026-03-06,2026-03-06 06:30:00,1772778600000,11
2026-03-06,2026-03-06 06:33:00,1772778780000,13
2026-03-06,2026-03-06 06:36:00,1772778960000,17
2026-03-06,2026-03-06 06:39:00,1772779140000,10
2026-03-06,2026-03-06 06:42:00,1772779320000,9
2026-03-06,2026-03-06 06:45:00,1772779500000,12
2026-03-06,2026-03-06 06:48:00,1772779680000,14
2026-03-06,2026-03-06 06:51:00,1772779860000,9
2026-03-06,2026-03-06 06:54:00,1772780040000,10
2026-03-06,2026-03-06 06:57:00,1772780220000,9
2026-03-06,2026-03-06 07:00:00,1772780400000,8
2026-03-06,2026-03-06 07:03:00,1772780580000,6
2026-03-06,2026-03-06 07:06:00,1772780760000,8
2026-03-06,2026-03-06 07:09:00,1772780940000,8
2026-03-06,2026-03-06 07:12:00,1772781120000,5
2026-03-06,2026-03-06 07:15:00,1772781300000,7
2026-03-06,2026-03-06 07:18:00,1772781480000,6
2026-03-06,2026-03-06 07:21:00,1772781660000,6
2026-03-06,2026-03-06 07:24:00,1772781840000,11
2026-03-06,2026-03-06 07:27:00,1772782020000,6
2026-03-06,2026-03-06 07:30:00,1772782200000,10
2026-03-06,2026-03-06 07:33:00,1772782380000,12
2026-03-06,2026-03-06 07:36:00,1772782560000,13
2026-03-06,2026-03-06 07:39:00,1772782740000,9
2026-03-06,2026-03-06 07:42:00,1772782920000,9
2026-03-06,2026-03-06 07:45:00,1772783100000,8
2026-03-06,2026-03-06 07:48:00,1772783280000,11
2026-03-06,2026-03-06 07:51:00,1772783460000,14
2026-03-06,2026-03-06 07:54:00,1772783640000,9
2026-03-06,2026-03-06 07:57:00,1772783820000,4
2026-03-06,2026-03-06 08:00:00,1772784000000,3
2026-03-06,2026-03-06 08:03:00,1772784180000,3
2026-03-06,2026-03-06 08:06:00,1772784360000,2
2026-03-07,2026-03-07 00:42:00,1772844120000,15
2026-03-07,2026-03-07 00:45:00,1772844300000,17
2026-03-07,2026-03-07 00:48:00,1772844480000,17
2026-03-07,2026-03-07 00:51:00,1772844660000,21
2026-03-07,2026-03-07 00:54:00,1772844840000,21
2026-03-07,2026-03-07 00:57:00,1772845020000,20
2026-03-07,2026-03-07 01:00:00,1772845200000,19
2026-03-07,2026-03-07 01:03:00,1772845380000,13
2026-03-07,2026-03-07 01:06:00,1772845560000,9
2026-03-07,2026-03-07 01:09:00,1772845740000,5
2026-03-07,2026-03-07 01:12:00,1772845920000,4
2026-03-07,2026-03-07 01:15:00,1772846100000,4
2026-03-07,2026-03-07 01:18:00,1772846280000,2
2026-03-07,2026-03-07 01:21:00,1772846460000,2
2026-03-07,2026-03-07 01:24:00,1772846640000,3
2026-03-07,2026-03-07 01:27:00,1772846820000,3
2026-03-07,2026-03-07 01:30:00,1772847000000,3
2026-03-07,2026-03-07 01:33:00,1772847180000,7
2026-03-07,2026-03-07 01:36:00,1772847360000,16
2026-03-07,2026-03-07 01:39:00,1772847540000,-1
2026-03-07,2026-03-07 01:42:00,1772847720000,13
2026-03-07,2026-03-07 01:45:00,1772847900000,9
2026-03-07,2026-03-07 01:48:00,1772848080000,12
2026-03-07,2026-03-07 01:51:00,1772848260000,7
2026-03-07,2026-03-07 01:54:00,1772848440000,6
2026-03-07,2026-03-07 01:57:00,1772848620000,22
2026-03-07,2026-03-07 02:00:00,1772848800000,42
2026-03-07,2026-03-07 02:03:00,1772848980000,40
2026-03-07,2026-03-07 02:06:00,1772849160000,64
2026-03-07,2026-03-07 02:09:00,1772849340000,40
2026-03-07,2026-03-07 02:12:00,1772849520000,6
2026-03-07,2026-03-07 02:15:00,1772849700000,9
2026-03-07,2026-03-07 02:18:00,1772849880000,11
2026-03-07,2026-03-07 02:21:00,1772850060000,15
2026-03-07,2026-03-07 02:24:00,1772850240000,19
2026-03-07,2026-03-07 02:27:00,1772850420000,22
2026-03-07,2026-03-07 02:30:00,1772850600000,19
2026-03-07,2026-03-07 02:33:00,1772850780000,13
2026-03-07,2026-03-07 02:36:00,1772850960000,16
2026-03-07,2026-03-07 02:39:00,1772851140000,17
2026-03-07,2026-03-07 02:42:00,1772851320000,15
2026-03-07,2026-03-07 02:45:00,1772851500000,12
2026-03-07,2026-03-07 02:48:00,1772851680000,14
2026-03-07,2026-03-07 02:51:00,1772851860000,13
2026-03-07,2026-03-07 02:54:00,1772852040000,15
2026-03-07,2026-03-07 02:57:00,1772852220000,18
2026-03-07,2026-03-07 03:00:00,1772852400000,11
2026-03-07,2026-03-07 03:03:00,1772852580000,6
2026-03-07,2026-03-07 03:06:00,1772852760000,6
2026-03-07,2026-03-07 03:09:00,1772852940000,5
2026-03-07,2026-03-07 03:12:00,1772853120000,6
2026-03-07,2026-03-07 03:15:00,1772853300000,7
2026-03-07,2026-03-07 03:18:00,1772853480000,6
2026-03-07,2026-03-07 03:21:00,1772853660000,8
2026-03-07,2026-03-07 03:24:00,1772853840000,8
2026-03-07,2026-03-07 03:27:00,1772854020000,10
2026-03-07,2026-03-07 03:30:00,1772854200000,16
2026-03-07,2026-03-07 03:33:00,1772854380000,15
2026-03-07,2026-03-07 03:36:00,1772854560000,9
2026-03-07,2026-03-07 03:39:00,1772854740000,10
2026-03-07,2026-03-07 03:42:00,1772854920000,5
2026-03-07,2026-03-07 03:45:00,1772855100000,2
2026-03-07,2026-03-07 03:48:00,1772855280000,4
2026-03-07,2026-03-07 03:51:00,1772855460000,2
2026-03-07,2026-03-07 03:54:00,1772855640000,5
2026-03-07,2026-03-07 03:57:00,1772855820000,10
2026-03-07,2026-03-07 04:00:00,1772856000000,4
2026-03-07,2026-03-07 04:03:00,1772856180000,9
2026-03-07,2026-03-07 04:06:00,1772856360000,13
2026-03-07,2026-03-07 04:09:00,1772856540000,11
2026-03-07,2026-03-07 04:12:00,1772856720000,15
2026-03-07,2026-03-07 04:15:00,1772856900000,17
2026-03-07,2026-03-07 04:18:00,1772857080000,17
2026-03-07,2026-03-07 04:21:00,1772857260000,12
2026-03-07,2026-03-07 04:24:00,1772857440000,8
2026-03-07,2026-03-07 04:27:00,1772857620000,14
2026-03-07,2026-03-07 04:30:00,1772857800000,11
2026-03-07,2026-03-07 04:33:00,1772857980000,11
2026-03-07,2026-03-07 04:36:00,1772858160000,16
2026-03-07,2026-03-07 04:39:00,1772858340000,12
2026-03-07,2026-03-07 04:42:00,1772858520000,11
2026-03-07,2026-03-07 04:45:00,1772858700000,9
2026-03-07,2026-03-07 04:48:00,1772858880000,6
2026-03-07,2026-03-07 04:51:00,1772859060000,5
2026-03-07,2026-03-07 04:54:00,1772859240000,4
2026-03-07,2026-03-07 04:57:00,1772859420000,4
2026-03-07,2026-03-07 05:00:00,1772859600000,6
2026-03-07,2026-03-07 05:03:00,1772859780000,8
2026-03-07,2026-03-07 05:06:00,1772859960000,7
2026-03-07,2026-03-07 05:09:00,1772860140000,8
2026-03-07,2026-03-07 05:12:00,1772860320000,6
2026-03-07,2026-03-07 05:15:00,1772860500000,5
2026-03-07,2026-03-07 05:18:00,1772860680000,8
2026-03-07,2026-03-07 05:21:00,1772860860000,6
2026-03-07,2026-03-07 05:24:00,1772861040000,10
2026-03-07,2026-03-07 05:27:00,1772861220000,17
2026-03-07,2026-03-07 05:30:00,1772861400000,5
2026-03-07,2026-03-07 05:33:00,1772861580000,5
2026-03-07,2026-03-07 05:36:00,1772861760000,6
2026-03-07,2026-03-07 05:39:00,1772861940000,15
2026-03-07,2026-03-07 05:42:00,1772862120000,26
2026-03-07,2026-03-07 05:45:00,1772862300000,23
2026-03-07,2026-03-07 05:48:00,1772862480000,20
2026-03-07,2026-03-07 05:51:00,1772862660000,16
2026-03-07,2026-03-07 05:54:00,1772862840000,13
2026-03-07,2026-03-07 05:57:00,1772863020000,13
2026-03-07,2026-03-07 06:00:00,1772863200000,10
2026-03-07,2026-03-07 06:03:00,1772863380000,15
2026-03-07,2026-03-07 06:06:00,1772863560000,11
2026-03-07,2026-03-07 06:09:00,1772863740000,15
2026-03-07,2026-03-07 06:12:00,1772863920000,14
2026-03-07,2026-03-07 06:15:00,1772864100000,15
2026-03-07,2026-03-07 06:18:00,1772864280000,10
2026-03-07,2026-03-07 06:21:00,1772864460000,5
2026-03-07,2026-03-07 06:24:00,1772864640000,5
2026-03-07,2026-03-07 06:27:00,1772864820000,5
2026-03-07,2026-03-07 06:30:00,1772865000000,4
2026-03-07,2026-03-07 06:33:00,1772865180000,5
2026-03-07,2026-03-07 06:36:00,1772865360000,5
2026-03-07,2026-03-07 06:39:00,1772865540000,7
2026-03-07,2026-03-07 06:42:00,1772865720000,9
2026-03-07,2026-03-07 06:45:00,1772865900000,8
2026-03-07,2026-03-07 06:48:00,1772866080000,5
2026-03-07,2026-03-07 06:51:00,1772866260000,9
2026-03-07,2026-03-07 06:54:00,1772866440000,27
